frame_name,n_vertices,n_triangles,t_feat_s,t_infer_cpu_s,t_infer_gpu_s,t_nn8_total_cpu_s,t_nn8_total_gpu_s,t_bem_assemble_s,t_bem_solve_s,t_bem_total_s
bub_0149.obj,492,980,0.0074251999612897635,0.00013013600022532046,0.00029931000026408585,0.0075553359615150835,0.00772450996155385,0.9904350999859162,0.01193729997612536,1.0023723999620415
bub_0150.obj,492,980,0.007242599967867136,0.00013199999986682087,0.00029346199997235087,0.007374599967733957,0.007536061967839487,0.9460151000530459,0.011784400034230202,0.9577995000872761
bub_0151.obj,492,980,0.00743170001078397,0.00012203000020235777,0.0002944289997685701,0.007553730010986328,0.007726129010552541,0.9558655000291765,0.012434499978553504,0.96830000000773
bub_0152.obj,492,980,0.007533999974839389,0.00012937799969222396,0.00035493600007612257,0.007663377974531613,0.007888935974915513,0.9499032000312582,0.012157199962530285,0.9620603999937885
bub_0153.obj,492,980,0.0073287999839521945,0.00013817100028973073,0.00029631400015205144,0.007466970984241925,0.007625113984104246,0.9731372000533156,0.012572099978569895,0.9857093000318855
bub_0154.obj,492,980,0.007263700012117624,0.00010856499953661114,0.00029109499999321995,0.007372265011654235,0.007554795012110844,0.9834063000162132,0.013165099953766912,0.9965713999699801
bub_0155.obj,492,980,0.007361299998592585,0.0001342610002029687,0.0002956549997907132,0.007495560998795554,0.0076569549983832984,0.9884111999999732,0.01244560000486672,1.00085680000484
bub_0156.obj,492,980,0.0075718999723903835,0.00014788799977395685,0.0002946079999674112,0.00771978797216434,0.007866507972357795,1.0050073000020348,0.012327400036156178,1.017334700038191
bub_0157.obj,492,980,0.007398199988529086,0.00014927800046280027,0.00029106000030878934,0.007547477988991886,0.007689259988837876,0.8729536999599077,0.013455600012093782,0.8864092999720015
bub_0158.obj,492,980,0.007426299969665706,0.0001308280002558604,0.000295172999612987,0.007557127969921567,0.007721472969278693,0.7793850000016391,0.012554100016131997,0.7919391000177711
bub_0159.obj,492,980,0.007253299991134554,0.00013164800009690225,0.00029230399988591674,0.0073849479912314565,0.007545603991020471,0.7491643999819644,0.013001999992411584,0.762166399974376
bub_0160.obj,492,980,0.007116499997209758,0.00012672499986365437,0.00029819999996107073,0.007243224997073412,0.007414699997170828,0.7422314999857917,0.013077099982183427,0.7553085999679752
bub_0161.obj,492,980,0.0071989999851211905,0.00012949600000865757,0.0002938640001229942,0.007328495985129848,0.007492863985244185,0.7164729000069201,0.013024499989114702,0.7294973999960348
bub_0162.obj,492,980,0.0073862000135704875,0.00013667399995028972,0.00035720299987588075,0.007522874013520777,0.007743403013446368,0.7260028999880888,0.013174800027627498,0.7391777000157163
bub_0163.obj,492,980,0.007123299990780652,0.00025106600020080805,0.0002933910000137985,0.00737436599098146,0.00741669099079445,0.7130020000040531,0.013084499980323017,0.7260864999843761
bub_0164.obj,492,980,0.0073367999866604805,0.0002541850000852719,0.0003558119997614995,0.007590984986745752,0.00769261198642198,0.7064883999992162,0.013300199992954731,0.7197885999921709
bub_0165.obj,492,980,0.007298999989870936,0.00017507700016722083,0.0002936109999427572,0.007474076990038156,0.0075926109898136925,0.7188547999830917,0.013403600023593754,0.7322584000066854
bub_0166.obj,492,980,0.007132700004149228,0.00013144199969246983,0.0002930630004266277,0.007264142003841698,0.007425763004575856,0.712056600023061,0.013320499972905964,0.725377099995967
bub_0167.obj,492,980,0.007195800018962473,0.0001470200001494959,0.00029296499968040735,0.007342820019111969,0.00748876501864288,0.7029528000275604,0.0129373999661766,0.715890199993737
bub_0168.obj,492,980,0.007233400014229119,0.0002471079997485504,0.0002908409998053685,0.007480508013977669,0.007524241014034487,0.7180645000189543,0.012798300012946129,0.7308628000319004
bub_0169.obj,492,980,0.007299999997485429,0.00021594799996819348,0.0002953579998575151,0.0075159479974536226,0.007595357997342944,0.7130746999755502,0.012792600027751178,0.7258673000033014
bub_0170.obj,492,980,0.007263900013640523,0.00012438300007488578,0.00029897500004153697,0.007388283013715409,0.00756287501368206,0.7031137999729253,0.012451999995391816,0.7155657999683172
bub_0171.obj,492,980,0.007229200040455908,0.00013569500006269664,0.00029678899969439956,0.007364895040518604,0.007525989040150307,0.7011906999978237,0.01260550000006333,0.713796199997887
bub_0172.obj,492,980,0.007168800046201795,0.00013764800038188697,0.00029814899957273153,0.007306448046583682,0.007466949045774527,0.7022767000016756,0.012438300007488579,0.7147150000091642
bub_0173.obj,492,980,0.007280800025910139,0.0001288689998909831,0.0002946370001882315,0.007409669025801122,0.007575437026098371,0.7013363000005484,0.01237119996221736,0.7137074999627657
bub_0174.obj,492,980,0.007308500004000962,0.0001313879998633638,0.0002944379998371005,0.007439888003864326,0.007602938003838062,0.7065229999716394,0.012294200016185641,0.718817199987825
bub_0175.obj,492,980,0.007435699983034283,0.0002440779999596998,0.0002917980001075193,0.007679777982993983,0.007727497983141802,0.7286767000332475,0.012012399965897202,0.7406890999991447
bub_0176.obj,492,980,0.007350200030487031,0.00013412199972663076,0.00029076399980112913,0.007484322030213661,0.00764096403028816,0.7034992999979295,0.011947799997869879,0.7154470999957994
bub_0177.obj,492,980,0.007442599977366626,0.0001353019999805838,0.00029619500041008,0.00757790197734721,0.007738794977776706,0.6970894000260159,0.011774999962653965,0.7088643999886699
bub_0178.obj,492,980,0.007166000024881214,0.00011636899958830326,0.000287916999659501,0.007282369024469517,0.007453917024540715,0.7312820999650285,0.01210620003985241,0.7433883000048809
bub_0179.obj,492,980,0.007428100041579455,0.00012042300018947571,0.00029241600015666335,0.007548523041768931,0.007720516041736118,0.7474131999770179,0.011574900010600686,0.7589880999876186
bub_0180.obj,492,980,0.007151199970394373,0.0002490140002919361,0.0002929420000873506,0.007400213970686309,0.007444141970481723,0.7565985000110231,0.011673400003928691,0.7682719000149518
bub_0181.obj,492,980,0.007262400002218783,0.00013108599989209325,0.0002939290000358596,0.007393486002110876,0.007556329002254642,0.7104589999653399,0.01182180002797395,0.7222807999933138
bub_0182.obj,492,980,0.007359799987170845,0.00022330100007820876,0.00029415099998004736,0.007583100987249054,0.007653950987150893,0.7329388000071049,0.011444200004916638,0.7443830000120215
bub_0183.obj,492,980,0.007083299977239221,0.0001840719999745488,0.00029519000032451003,0.00726737197721377,0.007378489977563732,0.7130731999641284,0.011313800001516938,0.7243869999656454
bub_0184.obj,492,980,0.007315700000617653,0.0001224219996947795,0.00029340499953832476,0.0074381220003124325,0.007609105000155978,0.7405108999810182,0.011479800043161958,0.7519907000241801
bub_0185.obj,492,980,0.00733400002354756,0.00012784499966073782,0.0002936849999241531,0.007461845023208298,0.007627685023471713,0.7712193999905139,0.011581500002648681,0.7828008999931626
bub_0186.obj,492,980,0.007276699994690716,9.779200016055256e-05,0.00036116499977651985,0.007374491994851269,0.007637864994467236,0.7737002000212669,0.011449599987827241,0.7851498000090942
bub_0187.obj,492,980,0.007414699997752905,0.00013776600011624395,0.0002976369997486472,0.007552465997869149,0.007712336997501552,0.7654822000185959,0.01116829999955371,0.7766505000181496
bub_0188.obj,492,980,0.00715180003317073,0.0001146609999705106,0.00029466399981174616,0.007266461033141241,0.007446464032982476,0.7545616999850608,0.01144400000339374,0.7660056999884546
bub_0189.obj,492,980,0.007166100025642663,0.00011050399974919856,0.0002943070000037551,0.007276604025391862,0.007460407025646419,0.8001209999783896,0.011765000002924353,0.8118859999813139
bub_0190.obj,492,980,0.0073090000078082085,0.00013174600026104598,0.00029173900024034085,0.007440746008069254,0.007600739008048549,0.816299700003583,0.010266700002830476,0.8265664000064135
bub_0191.obj,492,980,0.0072456999914720654,0.00013450600032228978,0.00035315199987962843,0.007380205991794355,0.007598851991351694,0.8015810000360943,0.011275199998635799,0.8128562000347301
bub_0192.obj,492,980,0.007302600017283112,0.00013359100033994765,0.00029330099991057066,0.007436191017623059,0.007595901017193683,0.8673536999849603,0.010737499978858978,0.8780911999638192
bub_0193.obj,492,980,0.007283999992068857,0.00013970899977721273,0.00029317300010006875,0.00742370899184607,0.007577172992168926,0.8226417999831028,0.011561200022697449,0.8342030000058003
bub_0194.obj,492,980,0.007308300002478063,0.00018905500008258968,0.00029945300018880517,0.007497355002560653,0.0076077530026668685,0.8496998000191525,0.01119799999287352,0.860897800012026
bub_0195.obj,492,980,0.007233499956782907,0.00013538100000005216,0.0002967369998805225,0.00736888095678296,0.00753023695666343,0.852004200045485,0.011296800046693534,0.8633010000921786
bub_0196.obj,492,980,0.007303600024897605,0.0001333470002282411,0.00029456599964760243,0.007436947025125846,0.007598166024545208,0.8684695999836549,0.011280100035946816,0.8797497000196017
bub_0197.obj,492,980,0.007290600042324513,0.00013093800051137806,0.0002906069997698069,0.007421538042835891,0.00758120704209432,0.867234900011681,0.012148899957537651,0.8793837999692187
bub_0198.obj,492,980,0.007227500027511269,0.00013881599996238948,0.000292512999731116,0.007366316027473658,0.0075200130272423844,0.9243103000335395,0.010998799989465624,0.9353091000230052
bub_0199.obj,492,980,0.00728199997683987,0.00013761800015345217,0.0002962440002011135,0.007419617976993322,0.007578243977040984,0.8946041999734007,0.011987200006842613,0.9065913999802433
bub_0200.obj,492,980,0.007419500034302473,0.00014250700012780727,0.00030103299999609587,0.007562007034430281,0.007720533034298569,0.8876485000364482,0.011173999984748662,0.8988225000211969
bub_0201.obj,492,980,0.007439499953761697,0.00013079099997412413,0.00029162999999243766,0.007570290953735821,0.0077311299537541345,0.8865036000497639,0.011226799979340285,0.8977304000291042
bub_0202.obj,492,980,0.007351700041908771,0.0001235340000130236,0.0002977190003730357,0.007475234041921794,0.007649419042281807,0.8888433999964036,0.012130499992053956,0.9009738999884576
bub_0203.obj,492,980,0.007242400024551898,0.0002526570000918582,0.00029518899973481896,0.007495057024643756,0.0075375890242867175,0.9083358999923803,0.011468800017610192,0.9198047000099905
bub_0204.obj,492,980,0.007277400000020862,0.00010262300027534365,0.0003575729997828603,0.007380023000296205,0.007634972999803722,0.9069218999939039,0.011479099979624152,0.9184009999735281
bub_0205.obj,492,980,0.007373400032520294,0.00019419700023718179,0.000296678000013344,0.007567597032757476,0.007670078032533638,0.9350252000149339,0.011687699996400625,0.9467129000113346
bub_0206.obj,492,980,0.007121399976313114,0.00012462900020182132,0.000295992000028491,0.007246028976514936,0.007417391976341605,0.9134442000067793,0.011726999946404248,0.9251711999531835
bub_0207.obj,492,980,0.007393899955786765,9.993100014980882e-05,0.0002990359999239445,0.007493830955936574,0.007692935955710709,0.9447487999568693,0.011958500021137297,0.9567072999780066
bub_0208.obj,492,980,0.007285400002729148,0.00010824800003319979,0.0002910699998028576,0.007393648002762348,0.007576470002532005,0.9618417000165209,0.012066599971149117,0.97390829998767
bub_0209.obj,492,980,0.007278600009158254,0.0002489389997208491,0.00029544099990744146,0.007527539008879103,0.007574041009065695,0.8400182999903336,0.012289499980397522,0.8523077999707311
bub_0210.obj,492,980,0.007206899987068027,0.0001051049999659881,0.0002962889999616891,0.007312004987034016,0.007503188987029717,0.7538635999662802,0.012928900017868727,0.7667924999841489
bub_0211.obj,492,980,0.007215800054837018,0.00013421000039670616,0.0002949280000757426,0.007350010055233724,0.0075107280549127605,0.7495507999556139,0.012603000039234757,0.7621537999948487
bub_0212.obj,492,980,0.007123899995349348,0.00010796199960168451,0.0002940220001619309,0.007231861994951032,0.0074179219955112785,0.7099873999832198,0.012824100034777075,0.7228115000179969
bub_0213.obj,492,980,0.007282499980647117,0.00012798199953977017,0.0002965579996816814,0.007410481980186887,0.007579057980328798,0.6932135000242852,0.01258200005395338,0.7057955000782385
bub_0214.obj,492,980,0.007280500023625791,0.00025695900025311856,0.0002978139999322593,0.00753745902387891,0.0075783140235580505,0.7001225000130944,0.012955899990629405,0.7130784000037238
bub_0215.obj,492,980,0.007194300007540733,0.0001289869996253401,0.00029286600009072574,0.007323287007166073,0.007487166007631458,0.6957359999651089,0.013059600023552775,0.7087955999886617
bub_0216.obj,492,980,0.00746140000410378,0.00013245300040580333,0.000294183999649249,0.007593853004509583,0.0077555840037530285,0.6970669999718666,0.012832399981562048,0.7098993999534287
bub_0217.obj,492,980,0.007262400002218783,0.00011604600003920496,0.00029391399992164226,0.0073784460022579875,0.007556314002140425,0.7086485999752767,0.01332999998703599,0.7219785999623127
bub_0218.obj,492,980,0.0073525000480003655,0.00012967500020749867,0.00029445899999700484,0.0074821750482078645,0.00764695904799737,0.6922883999650367,0.013114100031089038,0.7054024999961257
bub_0219.obj,492,980,0.007404100033454597,0.0002464540000073612,0.0002951619995292276,0.007650554033461958,0.007699262032983825,0.7239869999466464,0.012875400017946959,0.7368623999645934
bub_0220.obj,492,980,0.00722129998030141,0.00024185899994336069,0.0002923220000229776,0.007463158980244771,0.0075136219803243875,0.7213864999939688,0.013159099966287613,0.7345455999602564
bub_0221.obj,492,980,0.0073642999632284045,0.0001069279998773709,0.0002937130001373589,0.007471227963105775,0.0076580129633657635,0.6924807999748737,0.013003100000787526,0.7054838999756612
bub_0222.obj,492,980,0.00731909996829927,0.00013386700011324136,0.00029270999948494136,0.007452966968412511,0.007611809967784211,0.7039959999965504,0.012974300014320761,0.7169703000108711
bub_0223.obj,492,980,0.007426499971188605,0.00012389599985908716,0.00029327299969736484,0.007550395971047692,0.0077197729708859695,0.708641900040675,0.012843600008636713,0.7214855000493117
bub_0224.obj,492,980,0.007442499976605177,0.00012810699990950525,0.0002959479996934533,0.007570606976514682,0.00773844797629863,0.7247078000218607,0.012535999994724989,0.7372438000165857
bub_0225.obj,492,980,0.007222299987915903,0.00013919199991505594,0.0002946079999674112,0.007361491987830959,0.007516907987883315,0.7010888999793679,0.012162800005171448,0.7132516999845393
bub_0226.obj,492,980,0.007317100011277944,0.00025009099976159633,0.000362011999823153,0.00756719101103954,0.007679112011101097,0.764774999988731,0.012298599991481751,0.7770735999802127
bub_0227.obj,492,980,0.007349000021349639,0.00013202700007241218,0.0002927110000746325,0.007481027021422051,0.007641711021424271,0.7709210999892093,0.012465099978726357,0.7833861999679357
bub_0228.obj,492,980,0.007135499967262149,0.00013007499976083636,0.00029275900044012815,0.0072655749670229855,0.007428258967702277,0.7429016000241973,0.01207509997766465,0.7549767000018619
bub_0229.obj,492,980,0.007377200003247708,0.00013501400011591613,0.0002925730001879856,0.007512214003363624,0.007669773003435694,0.742570300004445,0.011888000008184463,0.7544583000126295
bub_0230.obj,492,980,0.007370300008915365,0.0001158170000417158,0.0002927050000289455,0.00748611700895708,0.00766300500894431,0.7312160999863409,0.011825599998701364,0.7430416999850422
bub_0231.obj,492,980,0.007317899959161878,0.00024700599955394863,0.0002952359995106235,0.007564905958715827,0.007613135958672501,0.7372842999757268,0.012147900008130819,0.7494321999838576
bub_0232.obj,492,980,0.007183099980466068,0.00012640300032217054,0.00029401399951893835,0.007309502980788239,0.007477113979985006,0.7059217000496574,0.011390899948310107,0.7173125999979675
bub_0233.obj,492,980,0.007277199998497963,0.00013249599956907332,0.0002956689998973161,0.007409695998067036,0.007572868998395279,0.7023245000164025,0.011467100004665554,0.713791600021068
bub_0234.obj,492,980,0.007382600044365972,0.0002445369999622926,0.0002965069998754188,0.007627137044328265,0.007679107044241391,0.7562941000214778,0.011290299997199327,0.7675844000186771
bub_0235.obj,492,980,0.0072678999858908355,0.00026203799992799757,0.00029758300050161776,0.007529937985818833,0.007565482986392453,0.7583914999850094,0.01022459997329861,0.768616099958308
bub_0236.obj,492,980,0.007270600006449968,0.00021064499975182116,0.00029868300014641137,0.007481245006201789,0.007569283006596379,0.7450603999895975,0.011549999995622784,0.7566103999852203
bub_0237.obj,492,980,0.00733689998742193,0.00012825799989514054,0.0002975380001589656,0.00746515798731707,0.0076344379875808955,0.7789107999997213,0.011692299973219633,0.790603099972941
bub_0238.obj,492,980,0.0073376999935135245,9.694399952422827e-05,0.0002967199997510761,0.007434643993037753,0.007634419993264601,0.7789939000504091,0.011289199988823384,0.7902831000392325
bub_0239.obj,492,980,0.007098699978087097,0.00020289999956730754,0.00029366700036916884,0.007301599977654405,0.007392366978456267,0.8011195999570191,0.012637500010896474,0.8137570999679156
bub_0240.obj,492,980,0.007205299974884838,0.00013597599987406284,0.0002940669999225065,0.007341275974758901,0.007499366974807345,0.7599501999793574,0.01166340004419908,0.7716136000235565

AVERAGE,,,0.00738341958131059,0.0001553527625098165,0.000304566774990235,0.007538772343820407,0.007687986356300826,0.7823023962477843,0.0120998016653175,0.7944021979131018
N_FRAMES,240
HARDWARE_CPU,Intel(R) Core(TM) i9-14900K (32 logical cores)
HARDWARE_GPU,NVIDIA GeForce RTX 5090
NN8_INFER_DEVICES,cpu+cuda
