frame_name,n_vertices,n_triangles,t_feat_s,t_infer_cpu_s,t_infer_gpu_s,t_nn8_total_cpu_s,t_nn8_total_gpu_s,t_bem_assemble_s,t_bem_solve_s,t_bem_total_s
bub_0077.obj,492,980,0.00709540001116693,0.00012464199971873313,0.0002934730000561103,0.007220042010885663,0.0073888730112230405,0.7430966999963857,0.017912900017108768,0.7610096000134945
bub_0078.obj,492,980,0.0070828000316396356,0.00012919200002215804,0.00029495000024326145,0.007211992031661793,0.007377750031882897,0.7550437000463717,0.017750099999830127,0.7727938000462018
bub_0079.obj,492,980,0.007206699985545129,0.00024805900000501424,0.00029033200000412764,0.007454758985550143,0.007497031985549256,0.7924123999546282,0.018670500023290515,0.8110828999779187
bub_0080.obj,492,980,0.00702119997004047,0.00012116300000343472,0.00029106300033163277,0.007142362970043905,0.007312262970372103,0.7851402999949642,0.019083899969700724,0.8042241999646649
bub_0081.obj,492,980,0.007066300022415817,0.00011490399949252605,0.0002914499997859821,0.007181204021908343,0.007357750022201799,0.8144654000061564,0.018687799980398268,0.8331531999865547
bub_0082.obj,492,980,0.007041900011245161,0.0001323969999793917,0.0002937709999969229,0.007174297011224553,0.007335671011242084,0.7769153999979608,0.01695530000142753,0.7938706999993883
bub_0083.obj,492,980,0.007081899966578931,0.0001367939996998757,0.0002988800004823133,0.007218693966278806,0.007380779967061244,0.7873641999904066,0.016729599970858544,0.8040937999612652
bub_0084.obj,492,980,0.00705840002046898,0.00012951900018379092,0.0002965100004803389,0.007187919020652771,0.007354910020949319,0.7833868999732658,0.01569169998401776,0.7990785999572836
bub_0085.obj,492,980,0.007041599950753152,0.0001293729996541515,0.000294203000376001,0.0071709729504073035,0.0073358029511291535,0.7845244000200182,0.015815399994608015,0.8003398000146262
bub_0086.obj,492,980,0.007090800034347922,0.00019336999976076185,0.00029739099962171166,0.007284170034108683,0.007388191033969633,0.8394688999978825,0.015399399970192462,0.854868299968075
bub_0087.obj,492,980,0.0070056000258773565,0.00011767200019676239,0.00029711499984841794,0.0071232720260741185,0.007302715025725774,0.8015029999660328,0.014572500018402934,0.8160754999844357
bub_0088.obj,492,980,0.007021000026725233,0.00023810299986507744,0.0002938639995409176,0.00725910302659031,0.00731486402626615,0.8309658999787644,0.014050800004042685,0.845016699982807
bub_0089.obj,492,980,0.007050500018522143,0.00011589899950195103,0.00029105799971148374,0.007166399018024095,0.007341558018233627,0.8238964000483975,0.014443200023379177,0.8383396000717767
