bub_id,n_solves,total_bem_s,total_assemble_s,total_solve_s,mean_f_unit_hz,median_f_unit_hz,min_f_unit_hz,max_f_unit_hz
48595,1,1.8044,1.7753,0.0291,5.3845,5.3845,5.3845,5.3845
48642,7,5.9145,5.7493,0.1652,5.3607,5.3595,5.3182,5.4279
48643,6,15.1576,14.8801,0.2775,5.4811,5.3407,5.3234,5.8441
48652,2,0.912,0.8681,0.0439,5.3323,5.3323,5.3274,5.3372
48657,1,0.3871,0.3666,0.0205,5.3524,5.3524,5.3524,5.3524
48658,2,0.9034,0.8569,0.0466,5.3299,5.3299,5.3269,5.3329
48679,1,0.3095,0.2913,0.0181,5.3239,5.3239,5.3239,5.3239
48680,1,0.3404,0.3197,0.0206,5.3279,5.3279,5.3279,5.3279
48687,1,0.6472,0.6231,0.0241,5.3141,5.3141,5.3141,5.3141
48689,1,0.9039,0.8758,0.0281,5.7197,5.7197,5.7197,5.7197
48742,1,0.4556,0.4318,0.0238,5.3451,5.3451,5.3451,5.3451
48752,4,2.0987,2.0015,0.0972,5.3627,5.3746,5.3091,5.3926
48769,33,38.0409,37.1102,0.9307,5.4531,5.3861,5.3153,5.782
48770,1,0.6228,0.6032,0.0196,5.3591,5.3591,5.3591,5.3591
48773,1,1.0295,1.0078,0.0216,5.3168,5.3168,5.3168,5.3168
48774,1,0.5302,0.5133,0.0169,5.3311,5.3311,5.3311,5.3311
48775,1,1.1923,1.1643,0.028,5.3712,5.3712,5.3712,5.3712
48778,40,28.1591,27.2175,0.9416,5.365,5.3486,5.3168,5.6946
48779,4,2.1464,2.0544,0.092,5.3501,5.346,5.3347,5.3735
48806,5,5.0386,4.8953,0.1432,5.4161,5.3376,5.3271,5.7184
48807,5,1.9786,1.872,0.1066,5.3557,5.3387,5.3342,5.3981
48814,2,1.1289,1.0874,0.0414,5.3504,5.3504,5.3249,5.3759
48820,196,209.4778,204.745,4.7328,5.4031,5.3556,5.3136,5.8873
48822,1,0.9123,0.8848,0.0275,5.4833,5.4833,5.4833,5.4833
48824,3,1.0536,1.0053,0.0483,5.3353,5.3305,5.3295,5.3459
48838,2,1.2515,1.2056,0.0458,5.4053,5.4053,5.3354,5.4753
48842,90,119.6854,117.4694,2.2159,5.4595,5.3616,5.3109,6.3696
48846,55,57.3614,56.3768,0.9845,5.3568,5.3411,5.3141,5.6108
48907,1,0.4366,0.4189,0.0177,5.4113,5.4113,5.4113,5.4113
48922,2,1.0073,0.9705,0.0368,5.3273,5.3273,5.3264,5.3282
48938,11,23.3807,23.0511,0.3296,5.471,5.3396,5.3201,5.8215
48942,1,0.5552,0.5413,0.0138,5.3211,5.3211,5.3211,5.3211
48943,1,0.5605,0.5459,0.0146,5.3255,5.3255,5.3255,5.3255
48973,2,2.2668,2.2333,0.0335,5.3623,5.3623,5.3251,5.3995
48974,1,0.8769,0.8593,0.0176,5.3346,5.3346,5.3346,5.3346
48978,2,1.5646,1.5313,0.0333,5.3521,5.3521,5.3225,5.3817
49063,16,15.1848,14.8919,0.2929,5.8632,5.8561,5.7847,6.0049
49069,1,1.1554,1.1407,0.0147,5.3532,5.3532,5.3532,5.3532
49076,1,0.6017,0.5858,0.0159,5.3288,5.3288,5.3288,5.3288
49091,9,9.6536,9.491,0.1626,5.336,5.3312,5.3181,5.3806
49174,1,0.6496,0.6252,0.0244,5.3768,5.3768,5.3768,5.3768
49180,2,2.0092,1.9566,0.0526,5.4069,5.4069,5.4063,5.4076
49298,1,0.9944,0.9718,0.0226,5.3874,5.3874,5.3874,5.3874
49299,1,0.5347,0.5207,0.0141,5.3238,5.3238,5.3238,5.3238
49365,14,11.2329,10.9704,0.2626,5.3844,5.3287,5.3194,5.7285
49375,29,52.3937,51.6421,0.7516,5.4376,5.3873,5.3135,5.7118
49390,1,1.6806,1.6646,0.016,5.4229,5.4229,5.4229,5.4229
49405,1,1.3702,1.3439,0.0263,5.4072,5.4072,5.4072,5.4072
49406,18,11.2202,10.8704,0.3498,5.3333,5.3315,5.3077,5.3675
49408,45,44.678,43.6241,1.0538,5.4033,5.3388,5.3147,6.0898
49415,1,0.4872,0.4668,0.0203,5.33,5.33,5.33,5.33
49416,1,1.6964,1.6668,0.0296,5.4133,5.4133,5.4133,5.4133
49426,1,1.4089,1.3861,0.0228,5.4176,5.4176,5.4176,5.4176
49427,1,1.3859,1.367,0.0189,5.4023,5.4023,5.4023,5.4023
49470,1,0.837,0.8179,0.0192,5.3466,5.3466,5.3466,5.3466
49471,21,16.9689,16.547,0.4218,5.3591,5.3373,5.3177,5.5613
49482,1,1.0599,1.0403,0.0196,5.3726,5.3726,5.3726,5.3726
49579,17,19.5851,19.1357,0.4493,5.4015,5.3455,5.3203,5.7535
49580,3,1.8637,1.7964,0.0672,5.5194,5.5844,5.3229,5.651
49588,1,0.8808,0.8514,0.0294,5.3706,5.3706,5.3706,5.3706
49617,1,1.1127,1.0862,0.0265,5.3737,5.3737,5.3737,5.3737
49618,1,0.5928,0.5694,0.0235,5.343,5.343,5.343,5.343
49632,107,133.5126,130.7953,2.7173,5.4204,5.3587,5.3167,5.8582
49665,1,1.1643,1.1425,0.0218,5.372,5.372,5.372,5.372
49706,1,0.8869,0.8625,0.0244,5.3399,5.3399,5.3399,5.3399
49708,1,1.5662,1.5392,0.027,5.3723,5.3723,5.3723,5.3723
49801,2,3.1338,3.0758,0.058,5.7977,5.7977,5.7804,5.8149
49805,1,1.1139,1.0888,0.0252,5.3459,5.3459,5.3459,5.3459
49807,1,0.744,0.7214,0.0226,5.3656,5.3656,5.3656,5.3656
49812,1,0.4447,0.4268,0.0179,5.3569,5.3569,5.3569,5.3569
49813,1,1.4086,1.3804,0.0282,5.3764,5.3764,5.3764,5.3764
49814,22,21.0996,20.593,0.5066,5.3704,5.3586,5.3296,5.4681
49875,20,19.1239,18.5705,0.5534,5.5063,5.3463,5.3193,6.0098
49899,1,0.5182,0.5005,0.0177,5.3558,5.3558,5.3558,5.3558
49900,1,0.3199,0.2975,0.0224,5.3359,5.3359,5.3359,5.3359
49922,1,0.3457,0.3217,0.024,5.3252,5.3252,5.3252,5.3252
49951,1,0.2885,0.2683,0.0202,5.3131,5.3131,5.3131,5.3131
49963,1,1.2554,1.2123,0.043,5.6453,5.6453,5.6453,5.6453
49967,1,0.5543,0.5263,0.028,5.7483,5.7483,5.7483,5.7483
49969,1,0.1819,0.1686,0.0133,5.344,5.344,5.344,5.344
50079,1,0.5394,0.5135,0.0259,5.7428,5.7428,5.7428,5.7428
50080,1,0.2866,0.2656,0.0211,5.3264,5.3264,5.3264,5.3264
50084,1,0.2086,0.1984,0.0102,5.3284,5.3284,5.3284,5.3284
50118,1,0.2384,0.222,0.0164,5.335,5.335,5.335,5.335
50119,3,1.1054,1.0476,0.0578,5.3387,5.3367,5.3284,5.351
50123,7,2.0029,1.8767,0.1262,5.3464,5.3361,5.3195,5.3916
50124,1,0.3025,0.2816,0.0209,5.3464,5.3464,5.3464,5.3464
50127,1,0.6929,0.662,0.0309,5.7352,5.7352,5.7352,5.7352
50128,1,0.3305,0.3133,0.0172,5.3319,5.3319,5.3319,5.3319
50131,1,0.3819,0.3574,0.0246,5.3444,5.3444,5.3444,5.3444
50144,1,0.3233,0.301,0.0224,5.3651,5.3651,5.3651,5.3651
50145,9,6.2853,6.0095,0.2757,5.406,5.3614,5.3226,5.7167
50153,4,3.3159,3.1979,0.118,5.7901,5.8125,5.7173,5.8183
50162,1,0.3365,0.3149,0.0215,5.3456,5.3456,5.3456,5.3456
50183,1,0.268,0.252,0.016,5.3283,5.3283,5.3283,5.3283
50186,2,1.2227,1.1728,0.0499,5.3598,5.3598,5.3157,5.4039
50190,6,2.2998,2.1784,0.1215,5.3402,5.3338,5.33,5.3665
50204,1,0.8607,0.8325,0.0283,5.379,5.379,5.379,5.379
50229,3,1.7725,1.7042,0.0684,5.3686,5.3625,5.331,5.4123
50283,8,3.1664,3.0129,0.1536,5.3415,5.3321,5.3206,5.3753
50284,1,0.4656,0.444,0.0216,5.3225,5.3225,5.3225,5.3225
50316,3,1.7752,1.6972,0.078,5.3802,5.3281,5.3273,5.4852
50321,1,0.3343,0.3176,0.0167,5.3286,5.3286,5.3286,5.3286
50322,1,0.6745,0.6495,0.0251,5.3485,5.3485,5.3485,5.3485
50412,1,1.7802,1.7513,0.0289,5.8187,5.8187,5.8187,5.8187
50421,1,0.7683,0.7461,0.0221,5.3272,5.3272,5.3272,5.3272
50429,1,0.7402,0.721,0.0192,5.3544,5.3544,5.3544,5.3544
50431,1,0.7346,0.7158,0.0188,5.3198,5.3198,5.3198,5.3198
50432,1,0.6237,0.6052,0.0184,5.3286,5.3286,5.3286,5.3286
50434,174,76.1041,72.5948,3.5093,5.3552,5.3385,5.3154,5.7608
50446,1,0.2566,0.2399,0.0167,5.3436,5.3436,5.3436,5.3436
50497,1,0.6743,0.6413,0.0331,5.809,5.809,5.809,5.809
50502,1,0.4831,0.4546,0.0284,5.4293,5.4293,5.4293,5.4293
50521,1,0.6114,0.5847,0.0267,5.4187,5.4187,5.4187,5.4187
50528,1,0.2324,0.2166,0.0157,5.3703,5.3703,5.3703,5.3703
50553,1,0.3764,0.3541,0.0222,5.377,5.377,5.377,5.377
50587,292,160.3532,154.8475,5.5057,5.3458,5.3348,5.3076,5.798
50588,327,105.0513,99.7409,5.3104,5.3746,5.3327,5.3029,6.4075
50615,1,0.3111,0.2909,0.0202,5.8417,5.8417,5.8417,5.8417
50623,1,0.309,0.2901,0.0189,5.321,5.321,5.321,5.321
50656,1,0.3155,0.2929,0.0226,5.3575,5.3575,5.3575,5.3575
50763,1,0.6844,0.6584,0.0259,5.3996,5.3996,5.3996,5.3996
50767,1,0.3121,0.2926,0.0195,5.3359,5.3359,5.3359,5.3359
50771,1,0.4318,0.4105,0.0213,5.3156,5.3156,5.3156,5.3156
50772,1,0.3886,0.3697,0.0188,5.3413,5.3413,5.3413,5.3413
50773,1,0.8153,0.7889,0.0264,5.3932,5.3932,5.3932,5.3932
50774,1,0.6694,0.645,0.0244,5.3435,5.3435,5.3435,5.3435
50806,1,3.026,2.9547,0.0713,5.7914,5.7914,5.7914,5.7914
50842,1,0.5187,0.4936,0.025,5.3322,5.3322,5.3322,5.3322
50847,72,25.2594,23.8204,1.439,5.3512,5.3482,5.3125,5.4129
50848,263,161.1931,155.5634,5.6297,5.3519,5.3441,5.3084,5.7072
50856,199,97.321,92.9458,4.3752,5.3586,5.3492,5.3122,5.6766
50873,1,2.1896,2.1743,0.0153,5.4005,5.4005,5.4005,5.4005
50879,1,1.2535,1.2417,0.0117,5.3649,5.3649,5.3649,5.3649
50909,87,183.8487,181.9242,1.9245,5.4469,5.3811,5.3266,5.7258
50922,1,0.1945,0.1818,0.0127,5.3319,5.3319,5.3319,5.3319
50943,1,0.3877,0.3657,0.022,5.3169,5.3169,5.3169,5.3169
50944,3,1.1518,1.0906,0.0612,5.4395,5.3272,5.3174,5.6739
50958,1,3.8484,3.7221,0.1263,5.9074,5.9074,5.9074,5.9074
50984,1,0.3302,0.3089,0.0214,5.3357,5.3357,5.3357,5.3357
50993,3,1.3176,1.2476,0.07,5.3647,5.3694,5.3354,5.3894
51008,1,0.5531,0.5278,0.0253,5.4273,5.4273,5.4273,5.4273
51018,1,0.4712,0.4445,0.0268,5.3078,5.3078,5.3078,5.3078
51037,1,1.0127,0.9765,0.0361,5.5553,5.5553,5.5553,5.5553
51041,1,0.3647,0.3412,0.0234,5.4599,5.4599,5.4599,5.4599
51042,1,0.1876,0.175,0.0127,5.3389,5.3389,5.3389,5.3389
51059,1,0.3311,0.3086,0.0225,5.3405,5.3405,5.3405,5.3405
51086,2,0.614,0.5775,0.0365,5.3697,5.3697,5.3247,5.4146
51105,1,0.183,0.1689,0.0141,5.3369,5.3369,5.3369,5.3369
51135,47,19.9986,19.0118,0.9868,5.4224,5.3349,5.3108,6.424
51137,5,2.4681,2.3671,0.1009,5.3362,5.3312,5.3208,5.3698
51156,1,0.5836,0.5594,0.0242,5.5131,5.5131,5.5131,5.5131
51157,1,0.3879,0.3666,0.0213,6.0404,6.0404,6.0404,6.0404
51162,30,20.0787,19.2,0.8788,5.4597,5.3376,5.314,6.0452
51163,1,0.2017,0.1886,0.0131,5.3304,5.3304,5.3304,5.3304
51168,1,0.5779,0.5513,0.0267,5.4139,5.4139,5.4139,5.4139
51247,8,3.5167,3.3365,0.1802,5.3805,5.3795,5.327,5.4455
51248,2,0.7769,0.7293,0.0476,5.3402,5.3402,5.3277,5.3528
51289,3,0.8403,0.7917,0.0486,5.34,5.3301,5.3192,5.3708
51310,1,0.3932,0.3708,0.0223,5.4181,5.4181,5.4181,5.4181
51312,1,0.6788,0.6523,0.0265,5.3985,5.3985,5.3985,5.3985
51327,1,0.3547,0.3313,0.0233,6.0235,6.0235,6.0235,6.0235
51333,1,0.2765,0.2564,0.02,5.3203,5.3203,5.3203,5.3203
51375,3,1.133,1.0733,0.0597,5.3512,5.3344,5.3336,5.3856
51389,1,0.5901,0.5656,0.0245,5.3249,5.3249,5.3249,5.3249
51390,6,4.5799,4.3854,0.1945,5.4361,5.338,5.3167,5.8619
51397,3,1.2776,1.2064,0.0713,5.3628,5.3696,5.3445,5.3742
51401,1,0.3571,0.3367,0.0203,5.3673,5.3673,5.3673,5.3673
51408,1,0.6368,0.6073,0.0295,5.3115,5.3115,5.3115,5.3115
51422,4,1.6048,1.5249,0.0799,5.3394,5.3418,5.3236,5.3502
51441,2,1.9876,1.9387,0.0489,5.3204,5.3204,5.3179,5.3229
51450,1,0.4035,0.3838,0.0197,5.3441,5.3441,5.3441,5.3441
51453,10,11.855,11.5817,0.2734,5.4199,5.3788,5.3311,5.7004
51463,1,0.3484,0.3338,0.0146,5.3272,5.3272,5.3272,5.3272
51465,1,0.5458,0.5243,0.0215,5.3372,5.3372,5.3372,5.3372
51466,1,1.0806,1.053,0.0276,5.3771,5.3771,5.3771,5.3771
51482,3,1.4826,1.4152,0.0673,5.3597,5.3608,5.3568,5.3614
51485,7,3.17,3.0347,0.1353,5.3327,5.3295,5.3173,5.3601
51495,202,113.079,109.2063,3.8727,5.4224,5.3344,5.3032,6.3621
51523,1,0.4356,0.4127,0.0229,5.3366,5.3366,5.3366,5.3366
51525,1,0.282,0.2633,0.0187,5.3256,5.3256,5.3256,5.3256
51530,1,0.7265,0.695,0.0315,5.4318,5.4318,5.4318,5.4318
51536,14,8.5415,8.2187,0.3229,5.354,5.3296,5.3152,5.4029
51567,1,0.5895,0.566,0.0235,5.3568,5.3568,5.3568,5.3568
51568,1,0.8504,0.8238,0.0266,5.3204,5.3204,5.3204,5.3204
51595,2,1.8429,1.792,0.0509,5.4709,5.4709,5.4087,5.5332
51600,1,0.3377,0.3202,0.0175,5.3325,5.3325,5.3325,5.3325
51601,1,4.8949,4.7883,0.1065,6.017,6.017,6.017,6.017
51637,1,0.5692,0.5478,0.0214,5.3661,5.3661,5.3661,5.3661
51651,4,4.8634,4.7895,0.0739,5.3886,5.3585,5.338,5.4995
51668,1,0.6567,0.6448,0.0119,5.337,5.337,5.337,5.337
51669,1,1.2177,1.2018,0.0159,5.4077,5.4077,5.4077,5.4077
51681,1,1.3669,1.3481,0.0188,5.354,5.354,5.354,5.354
51689,1,1.6281,1.6079,0.0202,5.3609,5.3609,5.3609,5.3609
51690,1,0.7383,0.7251,0.0131,5.3348,5.3348,5.3348,5.3348
51726,1,1.0035,0.9859,0.0176,5.3493,5.3493,5.3493,5.3493
51731,1,0.8696,0.8526,0.017,5.3279,5.3279,5.3279,5.3279
51736,1,1.9941,1.9699,0.0242,5.4186,5.4186,5.4186,5.4186
51737,1,3.7785,3.7464,0.0321,5.4728,5.4728,5.4728,5.4728
51738,1,0.6019,0.5875,0.0144,5.3404,5.3404,5.3404,5.3404
51739,1,9.3572,9.2647,0.0925,5.8895,5.8895,5.8895,5.8895
51840,2,1.3365,1.3163,0.0203,5.3385,5.3385,5.3305,5.3465
51864,19,24.1328,23.7883,0.3445,5.4369,5.3346,5.324,5.8849
51902,1,1.4997,1.4794,0.0203,5.3481,5.3481,5.3481,5.3481
51903,1,8.897,8.8004,0.0966,5.9577,5.9577,5.9577,5.9577
51912,2,3.745,3.7072,0.0378,5.5991,5.5991,5.3432,5.8549
51914,1,0.9773,0.9617,0.0156,5.3637,5.3637,5.3637,5.3637
51926,23,22.7105,22.2874,0.423,5.4307,5.344,5.3113,5.8127
51952,8,15.2769,14.9452,0.3317,5.6545,5.3521,5.3331,6.3229
51956,4,6.4288,6.3265,0.1022,5.6435,5.6413,5.3345,5.9572
51957,188,123.3457,119.1086,4.2372,5.3721,5.3513,5.3084,5.9764
51987,1,7.6698,7.6182,0.0516,5.6737,5.6737,5.6737,5.6737
51995,2,1.5375,1.5137,0.0238,5.3427,5.3427,5.3368,5.3486
51996,4,3.1279,3.0722,0.0558,5.3699,5.3751,5.3191,5.4104
52003,1,1.9657,1.9493,0.0165,5.4252,5.4252,5.4252,5.4252
52026,1,0.9155,0.8988,0.0167,5.3432,5.3432,5.3432,5.3432
52045,1,0.9441,0.9236,0.0205,5.3717,5.3717,5.3717,5.3717
52046,2,2.9434,2.8951,0.0483,5.4036,5.4036,5.378,5.4292
52047,6,13.1638,12.9375,0.2263,5.4802,5.3795,5.3468,5.7354
52048,6,4.7846,4.6542,0.1304,5.3497,5.3482,5.3132,5.3787
52050,1,0.4142,0.3994,0.0148,5.3187,5.3187,5.3187,5.3187
52051,1,0.5039,0.4849,0.0191,5.3275,5.3275,5.3275,5.3275
52065,2,2.7628,2.7178,0.045,5.3774,5.3774,5.3751,5.3798
52107,3,2.0257,1.9691,0.0566,5.3319,5.3283,5.3272,5.3403
52108,3,2.6545,2.5856,0.0689,5.3659,5.3397,5.3365,5.4215
52132,1,0.7491,0.725,0.0241,5.3532,5.3532,5.3532,5.3532
52156,1,1.2499,1.2258,0.0241,5.4087,5.4087,5.4087,5.4087
52178,1,0.5085,0.49,0.0185,5.4094,5.4094,5.4094,5.4094
52186,1,0.7988,0.7752,0.0236,5.4348,5.4348,5.4348,5.4348
52187,1,0.8235,0.7994,0.024,5.4033,5.4033,5.4033,5.4033
52188,1,0.382,0.3683,0.0137,5.3308,5.3308,5.3308,5.3308
52189,2,1.576,1.5323,0.0437,5.3438,5.3438,5.3311,5.3566
52190,1,0.6508,0.6302,0.0206,5.365,5.365,5.365,5.365
52191,27,24.5438,23.9385,0.6053,5.4006,5.3515,5.3146,5.6978
52194,1,4.9628,4.8804,0.0824,6.4364,6.4364,6.4364,6.4364
52200,1,0.4921,0.4747,0.0174,5.4279,5.4279,5.4279,5.4279
52206,1,1.2412,1.216,0.0252,5.4128,5.4128,5.4128,5.4128
52207,2,2.1514,2.0963,0.0551,5.6271,5.6271,5.4163,5.8379
52208,2,5.4541,5.372,0.0821,5.9287,5.9287,5.9034,5.9541
52209,1,0.3851,0.3668,0.0184,5.334,5.334,5.334,5.334
52210,1,0.3833,0.3653,0.018,5.3369,5.3369,5.3369,5.3369
52223,1,0.4793,0.4588,0.0205,5.3283,5.3283,5.3283,5.3283
52245,1,0.7184,0.6951,0.0233,5.3513,5.3513,5.3513,5.3513
52256,2,7.5307,7.4051,0.1256,5.5353,5.5353,5.5253,5.5452
52270,2,1.6767,1.626,0.0507,5.3813,5.3813,5.3307,5.4319
52271,1,1.1581,1.1269,0.0312,5.4386,5.4386,5.4386,5.4386
52315,2,1.2883,1.2434,0.045,5.3553,5.3553,5.3275,5.3832
52319,4,1.6983,1.6121,0.0862,5.3592,5.3508,5.3477,5.3876
52325,1,0.5376,0.5135,0.0241,5.3296,5.3296,5.3296,5.3296
52326,1,0.8044,0.7772,0.0272,5.7925,5.7925,5.7925,5.7925
52331,2,1.4747,1.4253,0.0494,5.3522,5.3522,5.3198,5.3846
52339,1,0.5287,0.5077,0.021,5.327,5.327,5.327,5.327
52351,2,0.9203,0.8801,0.0402,5.3278,5.3278,5.326,5.3296
52354,6,23.1049,22.9074,0.1975,5.5158,5.4895,5.3507,5.7324
52381,1,1.8719,1.8474,0.0245,5.394,5.394,5.394,5.394
52396,1,0.6372,0.623,0.0143,5.3318,5.3318,5.3318,5.3318
52397,2,3.1766,3.1357,0.0409,5.3585,5.3585,5.3483,5.3687
52399,2,1.2106,1.1794,0.0312,5.3349,5.3349,5.3318,5.338
52400,1,1.5076,1.4948,0.0128,5.9043,5.9043,5.9043,5.9043
52410,1,1.9908,1.9674,0.0234,5.4012,5.4012,5.4012,5.4012
52415,1,0.5823,0.5683,0.0141,5.3364,5.3364,5.3364,5.3364
52418,2,7.4218,7.357,0.0648,5.5878,5.5878,5.3889,5.7867
52419,2,1.7731,1.7349,0.0382,5.35,5.35,5.35,5.35
52424,1,1.215,1.1913,0.0236,5.7862,5.7862,5.7862,5.7862
52432,1,0.8957,0.8765,0.0192,5.3736,5.3736,5.3736,5.3736
52439,1,0.4931,0.4782,0.0149,5.3311,5.3311,5.3311,5.3311
52480,1,0.4073,0.3915,0.0158,5.3361,5.3361,5.3361,5.3361
52485,1,0.5697,0.5496,0.0201,5.3235,5.3235,5.3235,5.3235
52486,1,1.5352,1.5101,0.025,5.3794,5.3794,5.3794,5.3794
52489,1,1.5581,1.5348,0.0233,5.3814,5.3814,5.3814,5.3814
52493,1,0.7397,0.7198,0.0199,5.3492,5.3492,5.3492,5.3492
52494,4,3.1234,3.0294,0.0941,5.4322,5.409,5.3411,5.5697
52542,13,11.8233,11.4801,0.3431,5.3867,5.3628,5.3376,5.6246
52543,1,3.9534,3.8896,0.0638,5.8299,5.8299,5.8299,5.8299
52556,188,123.9789,119.8383,4.1406,5.373,5.3654,5.3148,5.6548
52557,112,39.2694,37.1525,2.117,5.3506,5.3341,5.3119,5.7956
52559,1,1.6776,1.6426,0.035,5.5137,5.5137,5.5137,5.5137
52560,2,1.4684,1.4295,0.0388,5.3313,5.3313,5.3257,5.3368
52568,1,0.4415,0.4238,0.0177,5.3339,5.3339,5.3339,5.3339
52578,1,1.1901,1.168,0.0221,5.6959,5.6959,5.6959,5.6959
52591,1,1.4993,1.4755,0.0238,5.396,5.396,5.396,5.396
52594,1,1.3995,1.3815,0.018,5.3969,5.3969,5.3969,5.3969
52595,1,0.5703,0.5506,0.0197,5.3157,5.3157,5.3157,5.3157
52596,1,2.621,2.5851,0.0358,5.6791,5.6791,5.6791,5.6791
52608,2,1.2773,1.2352,0.0421,5.336,5.336,5.3307,5.3414
52622,1,0.408,0.3905,0.0175,5.326,5.326,5.326,5.326
52654,1,0.379,0.3622,0.0168,5.3319,5.3319,5.3319,5.3319
52656,28,17.6632,17.0789,0.5843,5.4131,5.3382,5.3206,5.9203
52676,1,0.8603,0.8315,0.0288,5.3598,5.3598,5.3598,5.3598
52677,1,0.2739,0.2566,0.0172,5.3346,5.3346,5.3346,5.3346
52679,1,0.3641,0.3429,0.0213,5.3131,5.3131,5.3131,5.3131
52680,1,0.2823,0.2618,0.0205,5.3325,5.3325,5.3325,5.3325
52681,1,0.4281,0.4042,0.0239,5.3574,5.3574,5.3574,5.3574
52682,1,1.0063,0.9736,0.0326,5.4234,5.4234,5.4234,5.4234
52683,1,0.8676,0.8426,0.025,5.7939,5.7939,5.7939,5.7939
52694,1,0.3842,0.3634,0.0209,5.3089,5.3089,5.3089,5.3089
52701,1,0.3465,0.3265,0.02,5.331,5.331,5.331,5.331
52702,1,0.5636,0.54,0.0236,5.344,5.344,5.344,5.344
52706,37,20.324,19.4223,0.9016,5.3954,5.3482,5.3119,5.7397
52757,18,10.7756,10.2423,0.5333,5.4182,5.3471,5.3263,5.9109
52771,1,0.6688,0.6357,0.033,5.4518,5.4518,5.4518,5.4518
52772,1,0.2037,0.1893,0.0144,5.3255,5.3255,5.3255,5.3255
52785,1,0.1989,0.1875,0.0113,5.3263,5.3263,5.3263,5.3263
52787,1,0.2059,0.1921,0.0139,5.3344,5.3344,5.3344,5.3344
52799,1,0.9838,0.9618,0.022,5.701,5.701,5.701,5.701
52857,1,0.8435,0.8202,0.0233,5.3378,5.3378,5.3378,5.3378
52862,1,1.9129,1.8837,0.0292,5.3707,5.3707,5.3707,5.3707
52874,1,0.6765,0.6566,0.0199,5.3575,5.3575,5.3575,5.3575
52878,1,0.808,0.7879,0.02,5.3338,5.3338,5.3338,5.3338
52879,1,0.7785,0.7505,0.028,5.3436,5.3436,5.3436,5.3436
52880,1,0.4895,0.4708,0.0186,5.3301,5.3301,5.3301,5.3301
52886,2,11.2542,11.0838,0.1703,6.4638,6.4638,6.3485,6.579
52888,6,5.5672,5.4241,0.1431,5.3516,5.3552,5.3242,5.3773
52889,1,0.7725,0.7517,0.0208,5.3273,5.3273,5.3273,5.3273
52904,6,6.4847,6.3445,0.1401,5.3646,5.3504,5.3326,5.4236
52922,1,0.4855,0.4661,0.0194,5.3437,5.3437,5.3437,5.3437
52929,3,1.8697,1.809,0.0607,5.5145,5.3841,5.335,5.8244
52937,1,0.5658,0.5441,0.0217,5.351,5.351,5.351,5.351
52938,4,4.3305,4.2361,0.0944,5.3687,5.3662,5.343,5.3993
52950,4,2.7742,2.6894,0.0848,5.3498,5.3452,5.3289,5.3797
52973,42,24.4686,23.605,0.8635,5.3696,5.3318,5.307,5.6766
52974,46,34.7941,33.8312,0.9629,5.3691,5.3346,5.3135,5.6612
52988,1,0.3465,0.3241,0.0224,5.3304,5.3304,5.3304,5.3304
53010,11,6.5506,6.28,0.2706,5.4896,5.3576,5.3309,5.7178
53017,1,0.3742,0.3509,0.0234,5.3301,5.3301,5.3301,5.3301
53018,1,0.4428,0.4187,0.0241,5.324,5.324,5.324,5.324
53045,1,0.4059,0.3846,0.0213,5.3404,5.3404,5.3404,5.3404
53084,6,2.5821,2.4653,0.1168,5.3353,5.3296,5.3231,5.3692
53087,3,1.4687,1.3988,0.07,5.3341,5.3342,5.3226,5.3454
53091,1,0.5951,0.5707,0.0244,5.3547,5.3547,5.3547,5.3547
53098,1,1.0129,0.9848,0.0281,5.3708,5.3708,5.3708,5.3708
53099,12,23.8126,23.3928,0.4197,5.5781,5.6842,5.3228,5.8186
53108,1,0.528,0.5079,0.02,5.3144,5.3144,5.3144,5.3144
53129,1,0.616,0.596,0.02,5.3254,5.3254,5.3254,5.3254
53166,1,0.5292,0.5109,0.0183,5.3836,5.3836,5.3836,5.3836
53193,66,47.6318,46.097,1.5349,5.419,5.374,5.3203,6.4473
53194,1,2.1153,2.0602,0.055,5.6955,5.6955,5.6955,5.6955
53195,1,0.3632,0.3417,0.0215,5.3165,5.3165,5.3165,5.3165
53202,1,0.2407,0.2246,0.0161,5.3286,5.3286,5.3286,5.3286
53203,1,0.228,0.219,0.009,5.326,5.326,5.326,5.326
53213,1,0.397,0.3725,0.0245,5.341,5.341,5.341,5.341
53252,1,0.314,0.2931,0.0209,5.3164,5.3164,5.3164,5.3164
53269,2,1.2963,1.2393,0.057,5.4887,5.4887,5.3893,5.588
53279,3,1.9398,1.8754,0.0644,5.3601,5.3599,5.3223,5.398
53307,1,0.6866,0.6634,0.0232,5.3717,5.3717,5.3717,5.3717
53312,1,1.3695,1.3304,0.0391,5.3808,5.3808,5.3808,5.3808
53339,1,0.5481,0.5276,0.0205,5.3494,5.3494,5.3494,5.3494
53358,1,0.6435,0.6201,0.0234,5.3944,5.3944,5.3944,5.3944
53382,1,3.9223,3.8188,0.1035,6.4881,6.4881,6.4881,6.4881
53399,2,0.7132,0.6803,0.0329,5.3252,5.3252,5.3208,5.3296
53406,1,0.6137,0.5915,0.0222,5.3836,5.3836,5.3836,5.3836
53411,1,0.3337,0.3155,0.0182,5.3715,5.3715,5.3715,5.3715
53412,171,135.5835,131.473,4.1105,5.374,5.3567,5.3085,5.6353
53413,2,4.0936,4.0332,0.0605,5.4068,5.4068,5.3519,5.4617
